CRS_NAME,COURSES_ID,TERM_REPORTING_YEAR,C4AP
CUL-172A,1424,2015,4
CUL-172B,1425,2014,4
DAN-106,1517,2011,2
ECE-100,1670,2015,3
ECE-101,1671,2014,4
ANT-107,49,2017,9
ART-135C,187,2014,2
ART-211,226,2014,8
ART-219C,5497,2014,5
ART-221,236,2013,7
ART-221B,5627,2018,13
MUS-101,3259,2011,9
MUS-119A,5160,2013,4
SPA-123D,4573,2012,4
SPA-202,4819,2012,12
WLD-126C,4973,2011,2
ECE-121,1684,2019,4
EVS-102,5915,2018,22
FRE-252,2370,2014,2
GEG-102,2374,2016,2
HEA-106,2614,2012,2
HIS-113,2849,2014,4
ART-221E,5630,2016,2
ART-240,259,2020,1
CAO-165B,5080,2013,1
CUL-165,1412,2019,5
DAN-116A,5379,2012,2
ECE-120,1683,2013,1
ART-113,91,2012,2
BSN-110B,487,2013,9
CIS-114,870,2012,2
CUL-165,1412,2014,2
CUL-226,1501,2020,6
DAN-110B,1525,2011,2
WLD-119,5226,2018,2
WLD-147B,5243,2013,2
HIS-127C,5089,2015,6
MUS-128A,3304,2014,4
PLS-153,4319,2012,2
SPA-154F,5560,2016,2
SPA-157H,4708,2015,4
SPA-182,4738,2020,5
ENG-103,1873,2013,2
ENG-212,2060,2018,28
ENG-216,2064,2018,28
ETH-100,2156,2014,2
ETH-201,2166,2017,5
FIR-167,5276,2015,3
ART-117,95,2012,7
ART-210,225,2014,6
ART-216,231,2017,3
ART-219B,5075,2020,6
ASL-105,5779,2017,1
CAO-152A,716,2020,1
SPA-123A,4571,2017,3
SPA-189,4746,2016,2
THE-136B,5206,2013,5
WLD-100,5310,2013,6
WLD-120A,5220,2020,2
ITA-141,3042,2012,2
MUS-102,3260,2012,9
PEF-124B,5244,2015,1
PSY-106,4357,2014,4
PSY-108,4359,2014,6
SPA-121B,4566,2020,5
ECE-126,1686,2013,3
FIR-170B,5734,2015,2
FIR-172C,5554,2015,2
GEG-106,2381,2018,22
GEL-102,2404,2011,4
GSE-111,2556,2018,2
CIS-102,867,2017,2
CIS-112,868,2013,2
COU-127,995,2018,5
CUL-164A,1408,2013,3
DAN-116B,1539,2012,2
DAN-127A,5133,2014,2
ANT-112,5938,2020,11
ART-147,203,2011,3
ART-247,263,2014,5
BIO-210,327,2020,7
BSN-104,484,2019,34
BSN-155B,515,2015,3
SPA-156G,4699,2011,2
SPA-157A,4701,2015,4
SPA-170C,4727,2012,4
THE-112A,4876,2020,6
WLD-120B,5221,2017,2
WLD-146B,5424,2014,2
MUS-134A,3405,2015,4
MUS-248L,3461,2012,1
PEF-104C,5295,2020,3
PHY-207,4313,2011,4
PSY-107,4358,2020,7
SPA-122B,4569,2014,4
ECE-110,1680,2011,2
ENG-215,2063,2012,5
ETH-202B,2168,2020,14
GEG-102,2374,2018,17
MUS-101,3259,2018,20
MUS-126A,3296,2013,1
CRJ-103,1288,2013,5
CUL-102,1355,2012,6
CUL-104,1357,2014,6
CUL-162A,1390,2015,2
CUL-172F,1429,2017,3
DAN-127D,5136,2012,1
ART-102,81,2016,2
ART-210A,5624,2016,2
ART-210B,5625,2017,2
ART-249,265,2012,3
BSN-102,5112,2015,10
CAO-155,723,2013,2
THE-135A,5193,2013,5
PET-104,5523,2016,1
PET-106,5524,2017,1
SPA-156F,4697,2016,2
SPA-185A,4741,2020,5
SPA-210,4822,2011,10
THE-105E,5168,2014,5
MOA-229,3245,2011,2
PEF-100CA,5158,2016,1
PEF-101F,5393,2016,1
PEF-104D,5411,2017,1
PEF-124A,5242,2017,1
PEH-100,4228,2014,2
FIR-182D,5817,2019,5
GEG-134,2399,2015,10
HEA-144A,2732,2011,2
ITA-102,3034,2014,6
JPN-141,3074,2019,1
MAT-103A,3143,2015,3
COU-109,984,2017,1
CUL-120,1362,2017,3
CUL-166,1413,2014,2
CUL-169C,1421,2016,1
DAN-125A,5124,2013,2
FIR-172D,5818,2018,5
ART-120A,5107,2018,6
ART-210,225,2018,1
ART-211,226,2013,7
ART-212,227,2012,6
ART-248,264,2018,7
BSN-104,484,2018,32
SNL-120B,4461,2011,2
SPA-123A,4571,2018,10
SPA-156CC,4693,2011,2
THE-112B,4877,2019,8
THE-114,4879,2013,2
THE-129,4889,2013,2
HUM-102,2981,2013,3
HUM-103,2982,2012,3
ITA-141,3042,2018,4
JPN-101,3056,2011,4
MUS-116A,5955,2019,5
PET-103,4238,2014,1
CUL-166,1413,2019,5
ENG-208A,2054,2011,3
ENG-212,2060,2017,7
ENG-216,2064,2017,7
ENG-217,2065,2020,15
ENG-218,2066,2012,3
BSN-152B,511,2011,1
CAO-164A,731,2012,1
CIS-114,870,2018,6
CIS-115,871,2019,6
CUL-128,1366,2019,1
CUL-162D,1393,2018,5
ANT-107,49,2016,1
ART-146,202,2013,9
BSN-120,493,2017,2
CHM-116,838,2020,7
CIS-120A,872,2014,2
CUL-162C,1392,2019,6
WLD-147C,5246,2014,2
SPA-122B,4569,2019,7
SPA-160B,4713,2013,2
SPA-181A,4736,2019,6
SPA-199H,4817,2018,6
THE-135C,5199,2014,3
WLD-146A,5422,2016,8
MUS-119B,5161,2019,10
MUS-137,3410,2015,4
PEF-100GA,5166,2019,4
PEF-101HA,5183,2019,4
POL-101,4323,2019,18
POL-107,4329,2018,14
GER-101,2446,2014,4
GSE-115,2557,2019,6
GSE-120,2558,2018,6
ITA-101,3033,2014,4
MUS-116B,5956,2019,5
MUS-119A,5160,2020,9
CUL-169B,1420,2017,1
CUL-172A,1424,2011,3
ECE-101,1671,2019,13
ECE-204,1832,2012,1
ETH-203B,2171,2014,5
FIR-171A,5549,2019,1
ART-106,85,2020,3
ART-142,198,2019,16
ART-214,229,2016,3
ART-221,5537,2018,1
BIO-101,270,2011,8
BSN-190,526,2013,3
PSY-210,4378,2019,17
THE-111D,4858,2011,1
THE-134D,5190,2015,3
WLD-101,5311,2013,6
WLD-116,4957,2019,2
HEA-140C,5793,2018,12
HUM-105,2984,2015,4
JPN-102,3057,2011,6
MUS-104B,3264,2020,11
MUS-126D,3299,2011,1
PHI-210,4249,2013,4
COU-124,992,2020,5
CUL-163A,1395,2011,2
DAN-117E,5123,2013,2
FIR-103,2186,2020,5
FIR-182C,5816,2019,5
GER-103,2448,2011,6
